J_kSalt_50K_v6_w,eps1,eps2
1069,-2.78349318,14.40679772
1070,-2.765039502,14.38500632
1071,-2.745267595,14.37829425
1072,-2.736624545,14.37769773
1073,-2.72662802,14.37309674
1074,-2.712078909,14.37494983
1075,-2.710087757,14.38562251
1076,-2.719242547,14.39052759
1077,-2.731521445,14.38410243
1078,-2.737286828,14.36801795
1079,-2.732429198,14.35049999
1080,-2.720464653,14.3393055
1081,-2.710711943,14.33598862
1082,-2.70898627,14.33088805
1083,-2.694539021,14.32079544
1084,-2.672955276,14.32599896
1085,-2.670694184,14.3443762
1086,-2.681078268,14.35340016
1087,-2.68981193,14.35101624
1088,-2.690997191,14.34683598
1089,-2.692330903,14.34833995
1090,-2.704336858,14.34846908
1091,-2.71342298,14.33654829
1092,-2.708447293,14.32339942
1093,-2.702438651,14.32119633
1094,-2.705657058,14.32197968
1095,-2.709349347,14.31740419
1096,-2.712158638,14.31209835
1097,-2.720972634,14.3026501
1098,-2.721513368,14.28081822
1099,-2.699694576,14.26067544
1100,-2.670226829,14.2614774
1101,-2.652117875,14.2804134
1102,-2.650580346,14.30372924
1103,-2.662207047,14.32173277
1104,-2.684042888,14.32686913
1105,-2.700581144,14.31350858
1106,-2.694767855,14.29421815
1107,-2.67646644,14.28904414
1108,-2.661884997,14.2994384
1109,-2.65584932,14.31684399
1110,-2.658713272,14.33560845
1111,-2.670760262,14.34979557
1112,-2.680142495,14.35560343
1113,-2.682345941,14.36240177
1114,-2.68406536,14.37804466
1115,-2.694284304,14.40095329
1116,-2.718166127,14.42146447
1117,-2.740263346,14.43191096
1118,-2.739340531,14.4609202
1119,-2.792543597,14.53704438
1120,-2.979748337,14.55323471
1121,-3.112266171,14.39272948
1122,-3.027819852,14.21717396
1123,-2.917580222,14.19879019
1124,-2.917147064,14.23452077
1125,-2.926888482,14.21365067
1126,-2.902885938,14.18621383
1127,-2.889948329,14.1785983
1128,-2.87796644,14.16321119
1129,-2.846032677,14.15122841
1130,-2.817259973,14.16331143
1131,-2.811806509,14.18421278
1132,-2.817748858,14.1924384
1133,-2.817603288,14.18985822
1134,-2.813911995,14.18584334
1135,-2.802289088,14.18082315
1136,-2.77776713,14.18585925
1137,-2.763070728,14.20992184
1138,-2.769607596,14.2345474
1139,-2.780310929,14.24395843
1140,-2.780345274,14.2465533
1141,-2.775668545,14.25474653
1142,-2.772831554,14.26801702
1143,-2.772033278,14.28337239
1144,-2.774881766,14.2994694
1145,-2.778849217,14.31422021
1146,-2.784561882,14.32734533
1147,-2.787888863,14.33652525
1148,-2.780853953,14.34637914
1149,-2.768087532,14.36737603
1150,-2.758510187,14.40156171
1151,-2.758461498,14.4452789
1152,-2.771344974,14.49209174
1153,-2.796613447,14.53272158
1154,-2.818847289,14.56165546
1155,-2.823953549,14.59264329
1156,-2.824725809,14.6448116
1157,-2.837893445,14.71765823
1158,-2.867995322,14.80191735
1159,-2.911147678,14.89302004
1160,-2.957792869,14.99861375
1161,-3.004626331,15.15205904
1162,-3.10785513,15.40255909
1163,-3.385964621,15.7674545
1164,-4.106724257,16.1018743
1165,-5.356972063,15.78738889
1166,-6.074360057,14.44663437
1167,-5.496002012,13.12919317
1168,-4.414869133,12.66191896
1169,-3.65091935,12.88262633
1170,-3.371294527,13.31559346
1171,-3.368361763,13.64996047
1172,-3.517407224,13.85455968
1173,-3.812660931,13.87333202
1174,-4.0718324,13.58919902
1175,-3.987264497,13.14357072
1176,-3.60043647,12.86375603
1177,-3.194901704,12.85489204
1178,-2.899285267,13.00736598
1179,-2.72693415,13.21375197
1180,-2.650138114,13.41061473
1181,-2.624899583,13.57378794
1182,-2.630977121,13.70679644
1183,-2.651254152,13.81153371
1184,-2.675456096,13.89700405
1185,-2.706368913,13.96950597
1186,-2.740352771,14.02707331
1187,-2.772894888,14.07149128
1188,-2.799485427,14.10766075
1189,-2.825853198,14.13989826
1190,-2.85100634,14.16374902
1191,-2.8662905,14.18097502
1192,-2.873199545,14.20029284
1193,-2.877527282,14.22459308
1194,-2.882754626,14.25191336
1195,-2.890387291,14.27777172
1196,-2.890594416,14.30152047
1197,-2.884835111,14.33305567
1198,-2.883337816,14.37485936
1199,-2.889450781,14.42108766
1200,-2.903595523,14.46741222
1201,-2.925059822,14.50903755
1202,-2.946323495,14.54274775
1203,-2.961002164,14.57436165
1204,-2.97522032,14.60989824
1205,-2.992995087,14.64506468
1206,-3.006932354,14.67681087
1207,-3.013193707,14.71251084
1208,-3.020458373,14.75918553
1209,-3.039390982,14.81083111
1210,-3.063436357,14.85684363
1211,-3.083724422,14.8992081
1212,-3.101225208,14.94486323
1213,-3.118830873,14.99608729
1214,-3.140577999,15.05254903
1215,-3.168175891,15.11108344
1216,-3.1984029,15.16996262
1217,-3.232059971,15.23185074
1218,-3.2739842,15.29597042
1219,-3.326113471,15.3545587
1220,-3.376162448,15.40272154
1221,-3.416447916,15.45029802
1222,-3.457412849,15.50562623
1223,-3.503385498,15.5634981
1224,-3.550199261,15.62045603
1225,-3.594781116,15.68009352
1226,-3.64139239,15.74675329
1227,-3.695118894,15.8185197
1228,-3.754196813,15.89251407
1229,-3.820917573,15.9691617
1230,-3.898937814,16.0431029
1231,-3.97727239,16.10921848
1232,-4.050111868,16.17683019
1233,-4.128220935,16.25209777
1234,-4.214793328,16.3282233
1235,-4.30041068,16.40533414
1236,-4.396588195,16.48865381
1237,-4.504897822,16.56592145
1238,-4.602641709,16.63754318
1239,-4.694444724,16.72596928
1240,-4.805213997,16.83455401
1241,-4.942106822,16.94550662
1242,-5.092967614,17.04870447
1243,-5.251621918,17.14825464
1244,-5.415206967,17.2524593
1245,-5.592911666,17.37250572
1246,-5.809860552,17.50527805
1247,-6.071917607,17.63128616
1248,-6.3815325,17.73454044
1249,-6.733291864,17.80218795
1250,-7.144333279,17.80506053
1251,-7.58602632,17.66479387
1252,-7.883154867,17.38990305
1253,-7.97196232,17.17716441
1254,-8.08937049,17.10147806
1255,-8.302729595,16.97910004
1256,-8.340025465,16.80299345
1257,-8.196390097,16.85994547
1258,-8.267700709,17.21165348
1259,-8.73425405,17.54253043
1260,-9.323188295,17.60701177
1261,-9.788350183,17.52424464
1262,-10.18441261,17.4853595
1263,-10.65304287,17.51888788
1264,-11.25993392,17.57334791
1265,-12.06420096,17.58849705
1266,-13.13531278,17.41801325
1267,-14.38752654,16.87305023
1268,-15.63339277,15.81715933
1269,-16.59847311,14.28382036
1270,-17.12794715,12.3863731
1271,-17.06699591,10.26459179
1272,-16.2892843,8.175890212
1273,-14.83937725,6.468632089
1274,-12.96637452,5.400052306
1275,-10.98667987,5.056841221
1276,-9.175929804,5.40882251
1277,-7.758071188,6.379575284
1278,-7.060252868,7.667029188
1279,-7.370944148,8.620573424
1280,-7.922218144,8.579483504
1281,-7.618594862,8.137529593
1282,-6.782557945,8.146013034
1283,-6.00971099,8.674426505
1284,-5.578308961,9.561617912
1285,-5.71003917,10.56037949
1286,-6.418827137,11.21647265
1287,-7.164840665,11.2645779
1288,-7.572559509,11.05165543
1289,-7.909250021,10.72874836
1290,-8.064558761,10.12487932
1291,-7.654032598,9.565047946
1292,-6.957774367,9.428793132
1293,-6.358581102,9.669640354
1294,-5.961616853,10.13246495
1295,-5.804547409,10.70052869
1296,-5.906112854,11.23662985
1297,-6.150075053,11.63135323
1298,-6.412077556,11.89740348
1299,-6.660631198,12.10128853
1300,-6.9128397,12.27795836
1301,-7.178881144,12.43688313
1302,-7.471817072,12.58366726
1303,-7.815396039,12.70941876
1304,-8.226124771,12.77132101
1305,-8.659538342,12.72973041
1306,-9.05804284,12.59625255
1307,-9.403079093,12.41155543
1308,-9.708882285,12.1989513
1309,-9.983170028,11.96159386
1310,-10.22141274,11.71064598
1311,-10.44012886,11.44982656
1312,-10.6422535,11.16907157
1313,-10.81590235,10.86692532
1314,-10.95448297,10.5603177
1315,-11.07634973,10.25343823
1316,-11.187675,9.931507774
1317,-11.27370657,9.588757549
1318,-11.32353025,9.235427436
1319,-11.34066481,8.881890944
1320,-11.33078898,8.525122579
1321,-11.28627857,8.164993584
1322,-11.1988876,7.81091658
1323,-11.06930853,7.483713785
1324,-10.91672658,7.19350257
1325,-10.75961346,6.936541008
1326,-10.60734993,6.695862492
1327,-10.45063445,6.459531978
1328,-10.2771342,6.235474293
1329,-10.09134267,6.036084405
1330,-9.907314658,5.861639648
1331,-9.733154429,5.702645943
1332,-9.568577655,5.550886796
1333,-9.411370064,5.399106612
1334,-9.256107821,5.24080192
1335,-9.092660612,5.071973077
1336,-8.907332347,4.89689031
1337,-8.692162732,4.734282495
1338,-8.458115938,4.601672634
1339,-8.22378368,4.495749389
1340,-7.993341819,4.406079252
1341,-7.762523419,4.331245119
1342,-7.532213041,4.274120866
1343,-7.306669996,4.231726072
1344,-7.085224815,4.202628308
1345,-6.868384271,4.186970971
1346,-6.657168742,4.181638526
1347,-6.44867959,4.189093413
1348,-6.245356085,4.211246566
1349,-6.051358652,4.251271173
1350,-5.873909321,4.299826724
1351,-5.705999519,4.355756681
1352,-5.549680781,4.429991438
1353,-5.425605076,4.511719222
1354,-5.332421117,4.570012308
1355,-5.234524135,4.599764739
1356,-5.111071875,4.634387039
1357,-4.987273897,4.693501057
1358,-4.888106288,4.764733236
1359,-4.813717096,4.82798316
1360,-4.7511312,4.875585443
1361,-4.692470515,4.905009761
1362,-4.627202241,4.915480838
1363,-4.541734984,4.918914718
1364,-4.43854462,4.933122696
1365,-4.334094584,4.963222855
1366,-4.238782858,4.998356066
1367,-4.144614491,5.031604674
1368,-4.044099582,5.068265037
1369,-3.940539511,5.116427133
1370,-3.844262411,5.174241685
1371,-3.755771373,5.23509353
1372,-3.670051405,5.298275606
1373,-3.587654924,5.365069468
1374,-3.509121814,5.435578922
1375,-3.435421253,5.50655245
1376,-3.359110378,5.578020355
1377,-3.275503534,5.66006595
1378,-3.195096296,5.758670365
1379,-3.122434434,5.870972849
1380,-3.050854662,6.005106429
1381,-2.993845037,6.186079743
1382,-3.015543314,6.410215781
1383,-3.17097152,6.59038464
1384,-3.378922552,6.610241299
1385,-3.453129005,6.50026433
1386,-3.344721268,6.433823648
1387,-3.169558265,6.52285532
1388,-3.039402845,6.788246826
1389,-3.069951962,7.232538461
1390,-3.507091486,7.730780078
1391,-4.438547522,7.799158554
1392,-5.186651712,7.081552352
1393,-5.148657429,6.179565812
1394,-4.676798578,5.673492266
1395,-4.215025786,5.527320491
1396,-3.890027272,5.549586191
1397,-3.673056043,5.623870798
1398,-3.520780005,5.706660901
1399,-3.403107269,5.794070386
1400,-3.31812034,5.89410664
1401,-3.285831472,5.993099552
1402,-3.30186839,6.048347584
1403,-3.302886342,6.046631869
1404,-3.247763442,6.038769506
1405,-3.171954665,6.069410861
1406,-3.114087498,6.142040249
1407,-3.105415246,6.239235359
1408,-3.174303265,6.305509616
1409,-3.265091047,6.277518386
1410,-3.272201011,6.187015967
1411,-3.193280205,6.130371889
1412,-3.110500678,6.140760686
1413,-3.070639235,6.18125662
1414,-3.06637016,6.207880448
1415,-3.06556045,6.205394816
1416,-3.044252352,6.187994984
1417,-3.003750618,6.176881548
1418,-2.958764374,6.179378861
1419,-2.916651246,6.192322981
1420,-2.881095117,6.211252944
1421,-2.852652835,6.231019051
1422,-2.827856124,6.248938748
1423,-2.804917915,6.264926868
1424,-2.781627336,6.280296968
1425,-2.759412446,6.296604342
1426,-2.740122177,6.312562727
1427,-2.721670987,6.326495945
1428,-2.702096888,6.340248856
1429,-2.6836895,6.355019536
1430,-2.668338084,6.368350212
1431,-2.651591544,6.378792528
1432,-2.631251195,6.390489881
1433,-2.612347942,6.405355757
1434,-2.5957539,6.4215235
1435,-2.581939568,6.438308408
1436,-2.573082294,6.452611438
1437,-2.564178733,6.461415622
1438,-2.550326467,6.468003675
1439,-2.533198162,6.477774537
1440,-2.518879911,6.490865933
1441,-2.508104773,6.503319686
1442,-2.498388188,6.51317625
1443,-2.488647734,6.519876676
1444,-2.474529512,6.524902771
1445,-2.456420162,6.533259094
1446,-2.439797052,6.546750604
1447,-2.42842409,6.561901939
1448,-2.420751321,6.574486728
1449,-2.412899528,6.583793145
1450,-2.403930218,6.591353085
1451,-2.392969018,6.598229652
1452,-2.379526841,6.606404619
1453,-2.365291837,6.618620926
1454,-2.356095368,6.633684727
1455,-2.352956567,6.644660509
1456,-2.345373101,6.649313777
1457,-2.328696503,6.657414887
1458,-2.31382787,6.675401126
1459,-2.308988794,6.697230331
1460,-2.311020015,6.714838526
1461,-2.313444001,6.727506841
1462,-2.314695252,6.739349316
1463,-2.317299712,6.75335084
1464,-2.326006469,6.770145798
1465,-2.349865613,6.78261595
1466,-2.38653969,6.77224211
1467,-2.406290528,6.731467193
1468,-2.38269901,6.688124773
1469,-2.336825225,6.678108859
1470,-2.312608937,6.697195858
1471,-2.314618121,6.712822375
1472,-2.31817465,6.71306669
1473,-2.315308059,6.708733338
1474,-2.312604329,6.704908826
1475,-2.309942799,6.698368162
1476,-2.303489938,6.689910043
1477,-2.294071667,6.683515278
1478,-2.286669345,6.67979528
1479,-2.284848832,6.673204856
1480,-2.282351213,6.65752332
1481,-2.269186468,6.636192086
1482,-2.245434162,6.618278925
1483,-2.217459217,6.607235173
1484,-2.187414442,6.602170117
1485,-2.156267896,6.603385016
1486,-2.126638008,6.611689032
1487,-2.10240162,6.625388952
1488,-2.084611049,6.640470013
1489,-2.0706197,6.65442252
1490,-2.059369464,6.666929088
1491,-2.049106723,6.678335777
1492,-2.040706827,6.689156562
1493,-2.033072035,6.699104639
1494,-2.02622271,6.709578051
1495,-2.02412708,6.71923792
1496,-2.024040934,6.723795418
1497,-2.020492624,6.7243932
1498,-2.013925812,6.725584116
1499,-2.007999482,6.728306688
1500,-2.004496047,6.729991856
1501,-2.001701563,6.72744535
1502,-1.99468079,6.720291023
1503,-1.979602808,6.713322356
1504,-1.959309989,6.712798758
1505,-1.941344263,6.71954767
1506,-1.928938142,6.728550875
1507,-1.919011188,6.735911824
1508,-1.908898992,6.742270801
1509,-1.89949931,6.748637029
1510,-1.889703811,6.754370487
1511,-1.877740493,6.76171549
1512,-1.867006254,6.773459722
1513,-1.863445282,6.786882754
1514,-1.865378476,6.794763878
1515,-1.864072836,6.796038288
1516,-1.857140215,6.797159461
1517,-1.849444151,6.801636413
1518,-1.843160462,6.807929038
1519,-1.839304403,6.814276808
1520,-1.837038571,6.818632762
1521,-1.834041253,6.820621298
1522,-1.828873851,6.821682037
1523,-1.821982977,6.823763058
1524,-1.815318149,6.827289253
1525,-1.809133546,6.831318221
1526,-1.803185569,6.835730783
1527,-1.798190879,6.840207316
1528,-1.793544792,6.843878846
1529,-1.787780814,6.847426981
1530,-1.781807394,6.852023693
1531,-1.776892359,6.857507588
1532,-1.77317289,6.862572867
1533,-1.769248574,6.866942625
1534,-1.764057133,6.872421044
1535,-1.761434658,6.880233483
1536,-1.764133622,6.885972557
1537,-1.765980825,6.88585359
1538,-1.761522814,6.884553455
1539,-1.755983296,6.887339604
1540,-1.752523813,6.893093694
1541,-1.754658188,6.897996873
1542,-1.757671721,6.897162968
1543,-1.755101558,6.893341085
1544,-1.749890174,6.891788736
1545,-1.744637563,6.89202618
1546,-1.73875772,6.893327542
1547,-1.733291437,6.896437018
1548,-1.729875503,6.90046946
1549,-1.727708218,6.90385353
1550,-1.725816982,6.906709469
1551,-1.724148407,6.910146465
1552,-1.726117899,6.91317495
1553,-1.730073146,6.911318799
1554,-1.728506321,6.905085681
1555,-1.720858048,6.901617629
1556,-1.715062266,6.903316045
1557,-1.713360482,6.904626155
1558,-1.709930408,6.903297127
1559,-1.704645719,6.902953164
1560,-1.69999822,6.903783638
1561,-1.693596377,6.905812226
1562,-1.685355504,6.91656947
1563,-1.705074698,6.923694989
1564,-1.70742363,6.910480955
1565,-1.703826241,6.901837268
1566,-1.698083089,6.895509667
1567,-1.690745496,6.890705224
1568,-1.682456887,6.887721732
1569,-1.673840381,6.886708488
1570,-1.665879809,6.887356463
1571,-1.659081609,6.888847638
1572,-1.653024003,6.890513162
1573,-1.646974383,6.892250802
1574,-1.640688273,6.894885296
1575,-1.635133836,6.899251032
1576,-1.632146988,6.905173894
1577,-1.633191229,6.91055248
1578,-1.63782206,6.912516411
1579,-1.64329368,6.90868826
1580,-1.64540633,6.899222161
1581,-1.641096829,6.887068222
1582,-1.629884214,6.876377622
1583,-1.614190591,6.870599147
1584,-1.597473487,6.870900704
1585,-1.582846356,6.876237938
1586,-1.571817378,6.884367963
1587,-1.564190375,6.893244234
1588,-1.559137403,6.901529027
1589,-1.555715486,6.908876165
1590,-1.553279233,6.915244406
1591,-1.551431274,6.92079126
1592,-1.549881466,6.925624238
1593,-1.548547044,6.930017448
1594,-1.547411582,6.934162091
1595,-1.546591908,6.938083152
1596,-1.546238297,6.94176407
1597,-1.546318164,6.944904805
1598,-1.546748602,6.947438302
1599,-1.547171617,6.949213828
1600,-1.547386887,6.950480911
1601,-1.547369222,6.951356077
1602,-1.547168487,6.951947666
1603,-1.546759533,6.952372306
1604,-1.546175757,6.952588326
1605,-1.545425423,6.952670732
1606,-1.544433522,6.952627734
1607,-1.543249949,6.952567723
1608,-1.541991376,6.95251584
1609,-1.540691214,6.952430442
1610,-1.539232831,6.952286318
1611,-1.537807922,6.952100443
1612,-1.536241876,6.951664144
1613,-1.534276317,6.951043562
1614,-1.531644019,6.950571314
1615,-1.528435532,6.950730524
1616,-1.525232533,6.951988936
1617,-1.522959918,6.954132674
1618,-1.521994744,6.956438519
1619,-1.522190471,6.957897814
1620,-1.522473424,6.958057036
1621,-1.522058634,6.957380604
1622,-1.520727173,6.956651422
1623,-1.51907737,6.956487936
1624,-1.517709385,6.95682527
1625,-1.516908209,6.957139358
1626,-1.516441798,6.957037786
1627,-1.51591075,6.956335901
1628,-1.515205452,6.955425104
1629,-1.514501413,6.954172702
1630,-1.513807919,6.952312208
1631,-1.512526199,6.949566893
1632,-1.509848096,6.946175808
1633,-1.50527176,6.943102688
1634,-1.499042948,6.941570328
1635,-1.492538369,6.942414747
1636,-1.487129669,6.945376108
1637,-1.483862116,6.94924666
1638,-1.482444014,6.952694602
1639,-1.482065327,6.954857937
1640,-1.481694283,6.95565546
1641,-1.48062831,6.95561601
1642,-1.478607028,6.955146061
1643,-1.475585169,6.954894653
1644,-1.471542714,6.955394013
1645,-1.46700738,6.9573464
1646,-1.463025569,6.960983986
1647,-1.460558624,6.965715379
1648,-1.460083295,6.970279093
1649,-1.460635298,6.973409391
1650,-1.460430943,6.975100474
1651,-1.458441937,6.97678659
1652,-1.455211166,6.980422795
1653,-1.452922907,6.98696174
1654,-1.453781181,6.995307208
1655,-1.45857075,7.003062987
1656,-1.466168861,7.008135646
1657,-1.474342047,7.00953249
1658,-1.481182403,7.007982004
1659,-1.485748208,7.005068525
1660,-1.488264464,7.002217004
1661,-1.489637094,7.000436733
1662,-1.49106094,6.999868369
1663,-1.49337594,6.999814575
1664,-1.496754324,6.999381708
1665,-1.500682291,6.997672282
1666,-1.504006157,6.994580342
1667,-1.505811444,6.99081288
1668,-1.506193448,6.987615845
1669,-1.506101914,6.985686484
1670,-1.506799159,6.984737729
1671,-1.508598394,6.983785397
1672,-1.511035177,6.982042367
1673,-1.513107695,6.979387726
1674,-1.514478948,6.976580258
1675,-1.51566455,6.97417294
