J_kSalt_30K_v8_w,eps1,eps2
2672,-0.717548986,3.389768826
2673,-0.715203246,3.389226316
2674,-0.714305829,3.389882637
2675,-0.715507792,3.390128808
2676,-0.717428057,3.388496493
2677,-0.718298136,3.385093514
2678,-0.7168369,3.381421648
2679,-0.713551826,3.379782137
2680,-0.711843257,3.380450455
2681,-0.712311525,3.380911952
2682,-0.712853695,3.380279595
2683,-0.713494864,3.379293582
2684,-0.714175983,3.377903314
2685,-0.714619918,3.376266154
2686,-0.715466595,3.374039261
2687,-0.715103302,3.37076413
2688,-0.712201152,3.368572272
2689,-0.709808858,3.369388683
2690,-0.711034964,3.37088569
2691,-0.71387836,3.369580938
2692,-0.714268702,3.366074405
2693,-0.711861055,3.364176346
2694,-0.711053754,3.365094374
2695,-0.713778104,3.365238973
2696,-0.716074339,3.362397651
2697,-0.716227281,3.358517412
2698,-0.714688881,3.355464559
2699,-0.712692675,3.35409775
2700,-0.712145046,3.353593062
2701,-0.711832516,3.352792067
2702,-0.711603997,3.352516087
2703,-0.713653114,3.351779383
2704,-0.715391729,3.348527023
2705,-0.714197449,3.344722898
2706,-0.712183233,3.342764237
2707,-0.711311174,3.341743799
2708,-0.710794794,3.340284369
2709,-0.709797812,3.33855784
2710,-0.708114798,3.337379897
2711,-0.706727492,3.337130955
2712,-0.705968447,3.337315139
2713,-0.705471361,3.338096418
2714,-0.707041433,3.339160456
2715,-0.710508402,3.338058011
2716,-0.712272244,3.334212219
2717,-0.711089393,3.330267075
2718,-0.708539988,3.328240896
2719,-0.706354923,3.328339785
2720,-0.706250915,3.329322472
2721,-0.707709814,3.329050108
2722,-0.708089505,3.327346278
2723,-0.706828804,3.326407394
2724,-0.706101097,3.327324675
2725,-0.706899648,3.329543883
2726,-0.711163952,3.331602593
2727,-0.718864561,3.329317024
2728,-0.722477807,3.321728692
2729,-0.719549004,3.315403848
2730,-0.716735856,3.313940722
2731,-0.717411037,3.313735269
2732,-0.719301765,3.311657655
2733,-0.72058229,3.307603344
2734,-0.719085134,3.303166903
2735,-0.715838567,3.301336959
2736,-0.715302961,3.301813322
2737,-0.717621487,3.300647125
2738,-0.71861602,3.296699718
2739,-0.716642778,3.293035036
2740,-0.714579359,3.291568363
2741,-0.714097597,3.290725815
2742,-0.713750076,3.289327824
2743,-0.713214433,3.288029619
2744,-0.713041651,3.287047427
2745,-0.713277701,3.286262248
2746,-0.714789287,3.28514781
2747,-0.717093903,3.282060047
2748,-0.717004294,3.277208136
2749,-0.714033514,3.273780181
2750,-0.711667222,3.273278508
2751,-0.712157626,3.273562049
2752,-0.714741735,3.271723267
2753,-0.716437619,3.266615409
2754,-0.713830133,3.26070169
2755,-0.708727049,3.257913009
2756,-0.705344546,3.258218657
2757,-0.704061474,3.259188575
2758,-0.704499991,3.259609983
2759,-0.706110243,3.258503728
2760,-0.707202805,3.255572913
2761,-0.706940305,3.251627471
2762,-0.704802952,3.247753701
2763,-0.701150805,3.245452903
2764,-0.698236623,3.245070262
2765,-0.696905372,3.244857331
2766,-0.695144099,3.244301626
2767,-0.693569707,3.244633373
2768,-0.693707692,3.245158661
2769,-0.694763773,3.244208831
2770,-0.694815187,3.2416926
2771,-0.69270543,3.239355114
2772,-0.689740025,3.239181395
2773,-0.688756389,3.240863713
2774,-0.690413742,3.241928259
2775,-0.692862146,3.240721696
2776,-0.694145481,3.237803413
2777,-0.694175035,3.234562288
2778,-0.69399968,3.230849424
2779,-0.691762215,3.226311301
2780,-0.68608726,3.223833854
2781,-0.681412826,3.225509725
2782,-0.680807159,3.228372199
2783,-0.682467439,3.228956303
2784,-0.683473911,3.226776187
2785,-0.681579137,3.223932005
2786,-0.678049666,3.223109984
2787,-0.675636319,3.224322896
2788,-0.67459756,3.225984655
2789,-0.674332697,3.227748779
2790,-0.6758172,3.229188015
2791,-0.678412448,3.228620096
2792,-0.679348797,3.226153691
2793,-0.678476291,3.223723019
2794,-0.676492944,3.222248645
2795,-0.67367083,3.222654465
2796,-0.672707444,3.225070427
2797,-0.674710221,3.226939094
2798,-0.677387141,3.226235838
2799,-0.678252454,3.22373785
2800,-0.67648581,3.222121889
2801,-0.675008547,3.223078247
2802,-0.676293302,3.224620632
2803,-0.678441243,3.22459634
2804,-0.680303431,3.223368863
2805,-0.681611114,3.221383714
2806,-0.681499149,3.219706566
2807,-0.682401718,3.218838055
2808,-0.684765497,3.216004296
2809,-0.683344701,3.211309229
2810,-0.678598759,3.209628716
2811,-0.675995574,3.212005546
2812,-0.677692801,3.214425546
2813,-0.680845731,3.213575056
2814,-0.681574496,3.210392246
2815,-0.67970439,3.208174966
2816,-0.678247212,3.207835552
2817,-0.677602052,3.207823139
2818,-0.676633381,3.208106484
2819,-0.67648235,3.209339167
2820,-0.678149209,3.210385201
2821,-0.680736086,3.209647908
2822,-0.682023682,3.207168227
2823,-0.68105952,3.204976156
2824,-0.679647968,3.204691745
2825,-0.679875977,3.205466936
2826,-0.681566903,3.205233402
2827,-0.68249956,3.203470616
2828,-0.681656091,3.201826945
2829,-0.680192079,3.201922528
2830,-0.68036589,3.203351862
2831,-0.682431431,3.203867081
2832,-0.683372664,3.203264339
2833,-0.683650153,3.204235289
2834,-0.687952059,3.205561207
2835,-0.694033651,3.202474206
2836,-0.695685803,3.195799862
2837,-0.692766926,3.190682343
2838,-0.689074123,3.189366415
2839,-0.687640608,3.190190796
2840,-0.688088207,3.190518641
2841,-0.688369119,3.189858822
2842,-0.688251773,3.189120443
2843,-0.687603694,3.189096633
2844,-0.687845837,3.190366196
2845,-0.691017172,3.190900579
2846,-0.694019764,3.188296574
2847,-0.693249267,3.185129724
2848,-0.691886281,3.184656017
2849,-0.693026584,3.185102759
2850,-0.694982406,3.183894985
2851,-0.695542346,3.181640764
2852,-0.695035263,3.179981539
2853,-0.694461989,3.179353779
2854,-0.694497063,3.179453796
2855,-0.695537692,3.179673294
2856,-0.697412924,3.179370622
2857,-0.700000483,3.177803677
2858,-0.701933741,3.174166823
2859,-0.70023636,3.170320486
2860,-0.697208897,3.169567025
2861,-0.697045787,3.170493022
2862,-0.697669086,3.17010185
2863,-0.696644806,3.169930096
2864,-0.69710611,3.171147529
2865,-0.699036287,3.171550846
2866,-0.699973424,3.171440102
2867,-0.701898723,3.172040335
2868,-0.705718773,3.171306948
2869,-0.708267558,3.168324892
2870,-0.708532171,3.165464456
2871,-0.708692431,3.163995644
2872,-0.709853062,3.16262582
2873,-0.710769138,3.160287408
2874,-0.710067025,3.15788901
2875,-0.708259371,3.157230095
2876,-0.707581671,3.158959485
2877,-0.710550044,3.161085059
2878,-0.716474411,3.159509454
2879,-0.719263306,3.153225259
2880,-0.715169346,3.148030167
2881,-0.710002256,3.149328944
2882,-0.711187105,3.153861086
2883,-0.716918862,3.154478909
2884,-0.719624038,3.150867277
2885,-0.71866934,3.148718638
2886,-0.72020422,3.148647291
2887,-0.723266659,3.146143053
2888,-0.722206297,3.142323939
2889,-0.719179108,3.142024445
2890,-0.719450648,3.14455336
2891,-0.722808542,3.145965319
2892,-0.726798814,3.144565372
2893,-0.728465436,3.141574274
2894,-0.727915753,3.140195932
2895,-0.729260677,3.140884997
2896,-0.733292955,3.140016663
2897,-0.735312838,3.136661701
2898,-0.734276851,3.134827743
2899,-0.735132245,3.135779247
2900,-0.739220762,3.135632784
2901,-0.742251223,3.132643723
2902,-0.741974414,3.130204349
2903,-0.742072041,3.130898415
2904,-0.745704916,3.132384251
2905,-0.751063228,3.131635058
2906,-0.755571517,3.128823455
2907,-0.758596089,3.125830158
2908,-0.761623862,3.123707532
2909,-0.76608027,3.121275378
2910,-0.770278441,3.117344704
2911,-0.772623135,3.113669474
2912,-0.775877701,3.111738165
2913,-0.782151005,3.109234222
2914,-0.788783136,3.104458595
2915,-0.795295201,3.098793073
2916,-0.804408941,3.091051974
2917,-0.813670216,3.078095222
2918,-0.819612018,3.059395989
2919,-0.818029604,3.037106477
2920,-0.806757304,3.017136604
2921,-0.791143953,3.00420482
2922,-0.77652837,2.99658525
2923,-0.761768279,2.991767588
2924,-0.746810358,2.990414363
2925,-0.733497837,2.992505535
2926,-0.722351107,2.996824526
2927,-0.713361207,3.002449676
2928,-0.706036761,3.009022307
2929,-0.700533736,3.016712526
2930,-0.697839434,3.024923744
2931,-0.697555557,3.032384969
2932,-0.698554875,3.038920309
2933,-0.701147413,3.044892812
2934,-0.706220073,3.049075117
2935,-0.711890037,3.049474565
2936,-0.713980091,3.047317539
2937,-0.711969275,3.047443688
2938,-0.710943311,3.053118281
2939,-0.71813692,3.060754663
2940,-0.733534597,3.06056126
2941,-0.744707055,3.04817991
2942,-0.741857134,3.033419432
2943,-0.732787138,3.026923531
2944,-0.727245679,3.026665943
2945,-0.723929422,3.02737721
2946,-0.721831496,3.028406941
2947,-0.721175695,3.028971652
2948,-0.719695155,3.029073041
2949,-0.718149321,3.030187485
2950,-0.717837121,3.031876714
2951,-0.718141949,3.033329995
2952,-0.718855003,3.034716366
2953,-0.720285257,3.03608579
2954,-0.722985929,3.036563522
2955,-0.725627315,3.034818928
2956,-0.724840354,3.032496145
2957,-0.722327854,3.033346536
2958,-0.722845275,3.037014231
2959,-0.727039695,3.039666154
2960,-0.732021633,3.039218791
2961,-0.735052421,3.0369262
2962,-0.736157394,3.035579224
2963,-0.738505024,3.035996271
2964,-0.744087602,3.035254562
2965,-0.750064763,3.030090664
2966,-0.75105013,3.022131303
2967,-0.74706193,3.016700023
2968,-0.742989507,3.016001589
2969,-0.741957657,3.018015045
2970,-0.745015548,3.01906855
2971,-0.749134366,3.015772511
2972,-0.747812403,3.010661489
2973,-0.743717836,3.009828799
2974,-0.743977826,3.012061884
2975,-0.747349318,3.011753775
2976,-0.748351945,3.008938528
2977,-0.747474283,3.007080586
2978,-0.74691303,3.006712903
2979,-0.746957111,3.007119926
2980,-0.748216491,3.007737542
2981,-0.750196939,3.007927793
2982,-0.752651686,3.007797755
2983,-0.75629672,3.006778183
2984,-0.760022082,3.003599652
2985,-0.76123513,2.999160261
2986,-0.760322204,2.996076393
2987,-0.759935155,2.994920341
2988,-0.760944282,2.994284806
2989,-0.763260842,2.992611522
2990,-0.764863029,2.989338881
2991,-0.764366233,2.986458548
2992,-0.764824508,2.984644847
2993,-0.765923505,2.981586584
2994,-0.764199206,2.978142174
2995,-0.761176043,2.977643076
2996,-0.761399615,2.979078512
2997,-0.763768223,2.978816052
2998,-0.764904558,2.977090419
2999,-0.765693021,2.975840763
3000,-0.767798121,2.973991323
3001,-0.768807483,2.970348885
3002,-0.766940808,2.967095384
3003,-0.764401305,2.966294426
3004,-0.763211482,2.967236848
3005,-0.763308706,2.968914261
3006,-0.765582403,2.970371356
3007,-0.769111638,2.969874885
3008,-0.771101832,2.967914412
3009,-0.771887372,2.966946267
3010,-0.774601536,2.966607167
3011,-0.778451519,2.964101947
3012,-0.779530264,2.960226707
3013,-0.779131023,2.958179444
3014,-0.780904917,2.95696101
3015,-0.782881241,2.95402371
3016,-0.782398525,2.951045567
3017,-0.781977813,2.950194712
3018,-0.78432925,2.949217188
3019,-0.786297877,2.945689065
3020,-0.784557279,2.94252321
3021,-0.783027616,2.942646868
3022,-0.784821101,2.943654034
3023,-0.787922104,2.943020236
3024,-0.790995929,2.941074926
3025,-0.794458693,2.937581036
3026,-0.796235632,2.932045781
3027,-0.794077671,2.927259272
3028,-0.791421863,2.926002723
3029,-0.791999759,2.926008033
3030,-0.793528415,2.924367291
3031,-0.79378221,2.922086955
3032,-0.793958038,2.920463486
3033,-0.794722222,2.918906521
3034,-0.795566811,2.916728584
3035,-0.795427255,2.914300051
3036,-0.794266526,2.913064247
3037,-0.794227442,2.913357385
3038,-0.796097455,2.913543704
3039,-0.798602601,2.912633175
3040,-0.801286419,2.910740761
3041,-0.803815534,2.907708118
3042,-0.805078734,2.903850762
3043,-0.804802386,2.900404826
3044,-0.803924318,2.898296336
3045,-0.803481203,2.897745082
3046,-0.805088131,2.897854782
3047,-0.808763785,2.896341145
3048,-0.811479161,2.892758316
3049,-0.812942669,2.88897008
3050,-0.815096567,2.884324965
3051,-0.814855508,2.877996864
3052,-0.810336079,2.874133966
3053,-0.808276458,2.873998262
3054,-0.809408367,2.872557436
3055,-0.807533817,2.87008194
3056,-0.805200667,2.870949939
3057,-0.807965203,2.872812779
3058,-0.813195148,2.870488652
3059,-0.815198536,2.864449643
3060,-0.812730621,2.85938753
3061,-0.809619693,2.858090747
3062,-0.809820639,2.858374465
3063,-0.811968228,2.856597332
3064,-0.812307568,2.853117572
3065,-0.811420565,2.850245547
3066,-0.811023283,2.847543415
3067,-0.809387467,2.84450139
3068,-0.806280203,2.842888367
3069,-0.804257204,2.842821577
3070,-0.803015439,2.842418273
3071,-0.799789857,2.842693565
3072,-0.79632648,2.846793762
3073,-0.797729812,2.853887137
3074,-0.805168383,2.858932245
3075,-0.814247164,2.85891257
3076,-0.821682095,2.855243935
3077,-0.827632771,2.849315293
3078,-0.83053546,2.841909428
3079,-0.829718483,2.836191021
3080,-0.830041637,2.833019807
3081,-0.832457222,2.828713426
3082,-0.832811739,2.822167403
3083,-0.829520468,2.816566052
3084,-0.825089851,2.814677356
3085,-0.823603287,2.815363096
3086,-0.825299246,2.814563682
3087,-0.825298328,2.811716108
3088,-0.823137481,2.810758699
3089,-0.824032616,2.811743106
3090,-0.82757322,2.810540804
3091,-0.829109134,2.807311474
3092,-0.829715511,2.804829169
3093,-0.831776594,2.802072781
3094,-0.833097017,2.797472028
3095,-0.831798553,2.79264908
3096,-0.829026959,2.789563842
3097,-0.826246182,2.788611093
3098,-0.824471585,2.789861187
3099,-0.82621396,2.791912357
3100,-0.831261101,2.791022795
3101,-0.834542107,2.786392658
3102,-0.834475686,2.781547271
3103,-0.834006067,2.777870546
3104,-0.832997536,2.774467501
3105,-0.830785166,2.772320174
3106,-0.829832875,2.771485068
3107,-0.829630006,2.770453911
3108,-0.82880445,2.770093866
3109,-0.829888324,2.770820825
3110,-0.833577816,2.769985846
3111,-0.836600745,2.766544408
3112,-0.837885868,2.76215954
3113,-0.838061013,2.757631763
3114,-0.836305904,2.753958078
3115,-0.834455863,2.752398889
3116,-0.834696508,2.751516439
3117,-0.835573497,2.749660855
3118,-0.836071836,2.747306322
3119,-0.836767241,2.744692585
3120,-0.837315014,2.74118486
3121,-0.836176303,2.737431413
3122,-0.833936027,2.735089307
3123,-0.832654026,2.733894072
3124,-0.831767355,2.732782988
3125,-0.830686911,2.732405492
3126,-0.831193743,2.732737716
3127,-0.833355917,2.732140591
3128,-0.835737436,2.72977601
3129,-0.837083439,2.726100375
3130,-0.836844994,2.722220583
3131,-0.835350746,2.719468909
3132,-0.834395202,2.718144132
3133,-0.834934559,2.716840946
3134,-0.835817,2.714449123
3135,-0.836069448,2.711074434
3136,-0.834853295,2.707545146
3137,-0.832287876,2.705364981
3138,-0.830455514,2.704781039
3139,-0.829659369,2.7047623
3140,-0.829710286,2.705010461
3141,-0.831375517,2.704766591
3142,-0.83357323,2.703005909
3143,-0.835207355,2.699880944
3144,-0.835882186,2.695645123
3145,-0.834184341,2.691400097
3146,-0.830969138,2.689190863
3147,-0.829034466,2.688594676
3148,-0.827543022,2.68824136
3149,-0.825805528,2.689260407
3150,-0.826990543,2.691207852
3151,-0.830519646,2.691164939
3152,-0.833461659,2.688580896
3153,-0.834811885,2.684843111
3154,-0.834358986,2.681669383
3155,-0.834279309,2.679454046
3156,-0.834936727,2.676380186
3157,-0.833474257,2.672786633
3158,-0.830760099,2.671059111
3159,-0.829745679,2.670423166
3160,-0.828882769,2.669151993
3161,-0.826502667,2.669093968
3162,-0.826268058,2.671084929
3163,-0.829566454,2.671622457
3164,-0.832278262,2.668997198
3165,-0.832480153,2.665404346
3166,-0.830917795,2.66310667
3167,-0.82955621,2.662900131
3168,-0.830699641,2.662932376
3169,-0.832313404,2.661111258
3170,-0.832093662,2.658747679
3171,-0.83157865,2.657329844
3172,-0.831746763,2.656020669
3173,-0.831515806,2.65427308
3174,-0.830344415,2.653027019
3175,-0.829282157,2.653014772
3176,-0.829435626,2.653607126
3177,-0.830563624,2.653722018
3178,-0.831631689,2.653248832
3179,-0.832471904,2.652931753
3180,-0.834053402,2.652733337
3181,-0.836157127,2.651877388
3182,-0.837831239,2.650681954
3183,-0.840017151,2.649421939
3184,-0.842907616,2.646710072
3185,-0.843675325,2.642873189
3186,-0.842701447,2.640294778
3187,-0.842467173,2.63892845
3188,-0.8422861,2.637851476
3189,-0.842039228,2.63787068
3190,-0.843751574,2.638895261
3191,-0.848453752,2.638278527
3192,-0.853238253,2.633758211
3193,-0.854261052,2.626817913
3194,-0.851046905,2.62121655
3195,-0.846199846,2.619535512
3196,-0.843378454,2.621408626
3197,-0.84454122,2.623531954
3198,-0.847044842,2.623240738
3199,-0.847815596,2.62195586
3200,-0.848334349,2.621668733
3201,-0.850062182,2.621716467
3202,-0.852298734,2.621507713
3203,-0.85576385,2.620573197
3204,-0.859621215,2.617663785
3205,-0.861577678,2.613531205
3206,-0.862493425,2.609338939
3207,-0.86203101,2.605183536
3208,-0.85948688,2.602857186
3209,-0.858174639,2.602993564
3210,-0.859032496,2.603429566
3211,-0.860503439,2.603301831
3212,-0.862752308,2.602734669
3213,-0.865544369,2.601149927
3214,-0.867723886,2.598703122
3215,-0.869314594,2.596272691
3216,-0.871190934,2.593817875
3217,-0.873125453,2.590607871
3218,-0.874006032,2.586858172
3219,-0.87381701,2.583670564
3220,-0.873836272,2.581141642
3221,-0.87405788,2.578262723
3222,-0.872860536,2.575481955
3223,-0.870859854,2.574410828
3224,-0.87010465,2.574886869
3225,-0.870629621,2.575894442
3226,-0.872581574,2.576949958
3227,-0.876159474,2.576998195
3228,-0.879748412,2.575763682
3229,-0.883342355,2.574044186
3230,-0.887889668,2.571170011
3231,-0.891924952,2.566090814
3232,-0.893414629,2.559925394
3233,-0.892631463,2.554962024
3234,-0.891952561,2.551628128
3235,-0.891937039,2.548586518
3236,-0.89147434,2.545611103
3237,-0.890978454,2.543011374
3238,-0.890260448,2.540643533
3239,-0.888746758,2.539593116
3240,-0.888773829,2.540444182
3241,-0.89231944,2.540394133
3242,-0.896142377,2.537046929
3243,-0.896835594,2.532513121
3244,-0.895700757,2.530244149
3245,-0.896879851,2.529775825
3246,-0.9006577,2.527426151
3247,-0.902795358,2.522628665
3248,-0.902633565,2.518003232
3249,-0.902007802,2.514437725
3250,-0.901142316,2.511597553
3251,-0.900249629,2.509579144
3252,-0.899864991,2.508391768
3253,-0.900636612,2.507434129
3254,-0.902379224,2.50560386
3255,-0.903601712,2.502756136
3256,-0.903761013,2.500079453
3257,-0.90396713,2.498244673
3258,-0.905102976,2.496289148
3259,-0.9056742,2.493974054
3260,-0.905643074,2.493030459
3261,-0.908352261,2.492694662
3262,-0.913110733,2.489611151
3263,-0.915720508,2.483535354
3264,-0.914612752,2.47792445
3265,-0.912630246,2.475307579
3266,-0.913446637,2.473568619
3267,-0.914850507,2.469725943
3268,-0.91312867,2.465930894
3269,-0.911158521,2.465172037
3270,-0.912814301,2.465295251
3271,-0.916398809,2.462629353
3272,-0.917727306,2.457728701
3273,-0.916661161,2.453575718
3274,-0.915400863,2.451078287
3275,-0.914615389,2.449959932
3276,-0.915612872,2.449485108
3277,-0.918683319,2.447471605
3278,-0.920957818,2.443067034
3279,-0.920644272,2.438493166
3280,-0.919591682,2.435598952
3281,-0.91975694,2.433451139
3282,-0.920342995,2.430812703
3283,-0.920449315,2.428057957
3284,-0.920539732,2.425916675
3285,-0.921789246,2.423931153
3286,-0.924302223,2.419983109
3287,-0.924391565,2.414032211
3288,-0.920909379,2.409854394
3289,-0.918280155,2.408430621
3290,-0.916869895,2.40786715
3291,-0.915666742,2.408767004
3292,-0.917842523,2.410592723
3293,-0.923591048,2.409418326
3294,-0.928044827,2.403962508
3295,-0.928546571,2.39738589
3296,-0.926750684,2.392452488
3297,-0.924483726,2.389809638
3298,-0.923406331,2.388957995
3299,-0.924575111,2.388164669
3300,-0.926865302,2.385644768
3301,-0.927967206,2.38183224
3302,-0.927972292,2.378115147
3303,-0.927457034,2.375048002
3304,-0.926911288,2.372894237
3305,-0.927302072,2.371292695
3306,-0.928713383,2.369391711
3307,-0.930801741,2.366376918
3308,-0.932432957,2.361834336
