J_kSalt_15K_v8_w,eps1,eps2
2665,-1.131695499,3.504212201
2666,-1.132502498,3.504277393
2667,-1.133349224,3.503374648
2668,-1.134441194,3.501938628
2669,-1.135961134,3.499391139
2670,-1.136300577,3.495465894
2671,-1.134585056,3.491566339
2672,-1.1315083,3.489282936
2673,-1.128861229,3.489015474
2674,-1.127976851,3.489840346
2675,-1.1293342,3.489927925
2676,-1.131226416,3.487846857
2677,-1.131681187,3.483964836
2678,-1.129541498,3.480139305
2679,-1.125688676,3.478803888
2680,-1.123897315,3.47977067
2681,-1.124484858,3.480198307
2682,-1.12501655,3.479402675
2683,-1.12556504,3.478193757
2684,-1.126130167,3.476571714
2685,-1.126354868,3.474702634
2686,-1.126958399,3.472117432
2687,-1.126094914,3.468561893
2688,-1.12260492,3.466543955
2689,-1.120095268,3.467786924
2690,-1.121636051,3.469238831
2691,-1.124595259,3.467377471
2692,-1.124490266,3.463431322
2693,-1.121594668,3.461703784
2694,-1.120840079,3.462806189
2695,-1.123836235,3.462578599
2696,-1.125935374,3.459104849
2697,-1.125556224,3.454823871
2698,-1.123418419,3.451670294
2699,-1.121067526,3.450433602
2700,-1.120389557,3.449940987
2701,-1.11990478,3.44911788
2702,-1.119610661,3.448809979
2703,-1.12178003,3.44770289
2704,-1.123190373,3.443880731
2705,-1.121323053,3.439845415
2706,-1.118852275,3.438004634
2707,-1.117764076,3.436979338
2708,-1.116972137,3.43541735
2709,-1.11560758,3.433674384
2710,-1.113615329,3.432602347
2711,-1.112079047,3.432518786
2712,-1.111255077,3.432812058
2713,-1.110827604,3.433722612
2714,-1.112688143,3.434653019
2715,-1.11633359,3.432933623
2716,-1.117715409,3.428444146
2717,-1.115858008,3.424281112
2718,-1.112762513,3.42240853
2719,-1.110386119,3.422839075
2720,-1.11041704,3.423893513
2721,-1.111965176,3.423376922
2722,-1.112148341,3.421446581
2723,-1.110625267,3.420574385
2724,-1.109959107,3.42168449
2725,-1.111161932,3.42396586
2726,-1.11612152,3.425598127
2727,-1.124240292,3.421966214
2728,-1.1271163,3.413136672
2729,-1.122999665,3.406605649
2730,-1.119713854,3.405396806
2731,-1.12042024,3.405066676
2732,-1.122200816,3.402476201
2733,-1.122975108,3.397852332
2734,-1.120706224,3.393179177
2735,-1.116883539,3.391627546
2736,-1.116357032,3.392226233
2737,-1.118748031,3.390597408
2738,-1.119274008,3.386129401
2739,-1.116586944,3.382370201
2740,-1.114102733,3.38103945
2741,-1.11347634,3.380167175
2742,-1.112884578,3.378668114
2743,-1.112129776,3.377330604
2744,-1.111794422,3.376250143
2745,-1.111922515,3.37536551
2746,-1.113412604,3.373884197
2747,-1.115488105,3.370175831
2748,-1.114714643,3.364877584
2749,-1.110964963,3.361518543
2750,-1.10828911,3.361302
2751,-1.108865142,3.361532835
2752,-1.111441696,3.359124199
2753,-1.112547353,3.353289295
2754,-1.108865773,3.34715543
2755,-1.102899205,3.344835319
2756,-1.099211708,3.3456416
2757,-1.097955806,3.34686384
2758,-1.09850301,3.3472602
2759,-1.100122664,3.345791389
2760,-1.100898243,3.342415318
2761,-1.100021536,3.33812402
2762,-1.097134826,3.334184813
2763,-1.092814703,3.332166763
2764,-1.089571217,3.332174807
2765,-1.088087221,3.332116186
2766,-1.086066232,3.331713716
2767,-1.084390384,3.332301412
2768,-1.084638519,3.332851782
2769,-1.085653285,3.331645286
2770,-1.085347956,3.328879828
2771,-1.082707922,3.326593369
2772,-1.079449144,3.326815009
2773,-1.078610651,3.328795357
2774,-1.08057771,3.329716539
2775,-1.083066515,3.32800965
2776,-1.084083977,3.324634186
2777,-1.0836239,3.321066445
2778,-1.082902212,3.317033902
2779,-1.079833044,3.312361328
2780,-1.0732495,3.31043884
2781,-1.068382384,3.312942284
2782,-1.068135901,3.316133392
2783,-1.070015806,3.316532659
2784,-1.07081561,3.313975107
2785,-1.068364242,3.311129094
2786,-1.064374349,3.310714502
2787,-1.0619124,3.312381398
2788,-1.060990464,3.314340999
2789,-1.06094865,3.31629699
2790,-1.062787709,3.317639247
2791,-1.065544555,3.31664681
2792,-1.066244568,3.313785584
2793,-1.064933242,3.311214173
2794,-1.062535558,3.309881553
2795,-1.059518572,3.310726868
2796,-1.058800561,3.313481255
2797,-1.061263276,3.315233017
2798,-1.06409891,3.314068527
2799,-1.064694647,3.311224895
2800,-1.062533056,3.309695125
2801,-1.061042623,3.310915797
2802,-1.062666524,3.312423616
2803,-1.065011906,3.312056209
2804,-1.06686999,3.31045623
2805,-1.068044934,3.308082403
2806,-1.067675679,3.306245641
2807,-1.06851744,3.3051524
2808,-1.070717775,3.30168363
2809,-1.068498901,3.296754805
2810,-1.063091232,3.295582176
2811,-1.060571077,3.298535713
2812,-1.06278628,3.300933286
2813,-1.066089355,3.299560709
2814,-1.066454305,3.295958286
2815,-1.064085249,3.293774158
2816,-1.06243032,3.293581885
2817,-1.061724532,3.293666236
2818,-1.060725789,3.294089462
2819,-1.06069998,3.295451804
2820,-1.062677564,3.296339895
2821,-1.065422756,3.29516174
2822,-1.066481856,3.292250845
2823,-1.065108954,3.289964445
2824,-1.063523085,3.28986849
2825,-1.063883818,3.290636932
2826,-1.065699596,3.290164072
2827,-1.066486796,3.288069581
2828,-1.065316575,3.28639144
2829,-1.063736886,3.286667507
2830,-1.064138525,3.288200931
2831,-1.066470476,3.288471472
2832,-1.06741072,3.28768384
2833,-1.067856728,3.28865152
2834,-1.072727793,3.289476726
2835,-1.07895378,3.285261124
2836,-1.079791892,3.277699824
2837,-1.075877947,3.272529546
2838,-1.071660224,3.271582688
2839,-1.070215885,3.27268993
2840,-1.070761982,3.272948352
2841,-1.070987307,3.272194926
2842,-1.070751413,3.27138227
2843,-1.070017659,3.27144612
2844,-1.070469774,3.272782335
2845,-1.073998372,3.272910064
2846,-1.076927117,3.269623758
2847,-1.07561502,3.266247648
2848,-1.074073688,3.265910464
2849,-1.075399561,3.266229088
2850,-1.077344846,3.264615355
2851,-1.07764826,3.262043957
2852,-1.076839323,3.260315899
2853,-1.07615365,3.25968305
2854,-1.07620032,3.25980824
2855,-1.077350217,3.259862104
2856,-1.07934814,3.259248236
2857,-1.081956162,3.257154894
2858,-1.083573312,3.25288629
2859,-1.081180899,3.248924918
2860,-1.077775821,3.248521591
2861,-1.077727728,3.249536529
2862,-1.078332577,3.249014717
2863,-1.07718432,3.24896166
2864,-1.077866207,3.250229868
2865,-1.080038274,3.250382485
2866,-1.081055017,3.25011185
2867,-1.083260974,3.250470226
2868,-1.087307474,3.249096345
2869,-1.089664778,3.2455031
2870,-1.089541404,3.242315764
2871,-1.089507736,3.240651788
2872,-1.090591362,3.239017157
2873,-1.09126033,3.236311556
2874,-1.090128443,3.23376984
2875,-1.088094053,3.233309105
2876,-1.087594428,3.235270366
2877,-1.091137788,3.23717922
2878,-1.097361019,3.234592618
2879,-1.09952216,3.2273241
2880,-1.094314843,3.22223304
2881,-1.08884671,3.224350073
2882,-1.090792359,3.229108588
2883,-1.097150344,3.228987091
2884,-1.099580378,3.224641538
2885,-1.098230801,3.222404962
2886,-1.099899798,3.222101705
2887,-1.102890664,3.218933069
2888,-1.101189118,3.214907094
2889,-1.097872039,3.214982971
2890,-1.09850895,3.217705085
2891,-1.102384639,3.218752882
2892,-1.106526712,3.216633773
2893,-1.10789617,3.213125955
2894,-1.107123502,3.211669471
2895,-1.108671095,3.21222944
2896,-1.112963456,3.210715004
2897,-1.114699819,3.206748219
2898,-1.113303964,3.204896512
2899,-1.114350792,3.205776604
2900,-1.118820835,3.20502033
2901,-1.121678969,3.201311162
2902,-1.121049362,3.198697465
2903,-1.121253034,3.199428758
2904,-1.125401616,3.20051826
2905,-1.131150258,3.198900138
2906,-1.135665627,3.19518985
2907,-1.138541828,3.19149585
2908,-1.141523788,3.188733532
2909,-1.146048152,3.185436877
2910,-1.150076534,3.180533587
2911,-1.152086898,3.176194531
2912,-1.155379381,3.173609036
2913,-1.161833014,3.169960061
2914,-1.168363484,3.163809681
2915,-1.174657187,3.156692982
2916,-1.183466892,3.146952644
2917,-1.19168076,3.131517918
2918,-1.1954922,3.11030912
2919,-1.190583113,3.086296114
2920,-1.175512816,3.066166744
2921,-1.156680063,3.054332016
2922,-1.139710116,3.048075932
2923,-1.122979388,3.04491737
2924,-1.10653948,3.045555793
2925,-1.092347524,3.049665452
2926,-1.08084521,3.055914099
2927,-1.071842858,3.063264931
2928,-1.064798112,3.071436025
2929,-1.059888634,3.080563766
2930,-1.05810567,3.08989856
2931,-1.058834489,3.098021413
2932,-1.060826038,3.105009581
2933,-1.06449776,3.111154725
2934,-1.070596724,3.114975812
2935,-1.076833682,3.114607705
2936,-1.078808913,3.111958801
2937,-1.076661876,3.112346062
2938,-1.076314832,3.118652768
2939,-1.085229905,3.125938114
2940,-1.101948909,3.123566788
2941,-1.11240136,3.10850794
2942,-1.107203405,3.092817549
2943,-1.096400279,3.087017589
2944,-1.090381644,3.087506554
2945,-1.086852967,3.088733405
2946,-1.084704225,3.090138461
2947,-1.084071398,3.0908434
2948,-1.082486103,3.091139113
2949,-1.080937871,3.092570422
2950,-1.080863338,3.094426675
2951,-1.081381303,3.095949123
2952,-1.082374964,3.097365279
2953,-1.084097273,3.09863205
2954,-1.08710992,3.098769435
2955,-1.089759464,3.096471808
2956,-1.088541029,3.094055078
2957,-1.085952,3.095328097
2958,-1.087006211,3.099229056
2959,-1.091950404,3.101532504
2960,-1.097337377,3.100323386
2961,-1.1002942,3.097394808
2962,-1.101313433,3.095762135
2963,-1.103906111,3.095860565
2964,-1.109902445,3.094274091
2965,-1.115664181,3.087778262
2966,-1.115632187,3.078996084
2967,-1.110531887,3.073605806
2968,-1.105983183,3.073414745
2969,-1.105143162,3.07574085
2970,-1.108616754,3.076458687
2971,-1.11266001,3.0722724
2972,-1.110471466,3.066897123
2973,-1.105900723,3.066556878
2974,-1.106524112,3.068936791
2975,-1.110141717,3.068121956
2976,-1.110819432,3.064891424
2977,-1.109632003,3.063000362
2978,-1.108949213,3.062653735
2979,-1.109049344,3.063076708
2980,-1.110509904,3.063571902
2981,-1.1126751,3.06350229
2982,-1.115361201,3.063003098
2983,-1.11916497,3.061345567
2984,-1.122766509,3.057387973
2985,-1.123453723,3.052367733
2986,-1.122021535,3.049126442
2987,-1.121446715,3.047934345
2988,-1.122455016,3.047055693
2989,-1.124738673,3.044913642
2990,-1.126025,3.041112224
2991,-1.125087682,3.038046885
2992,-1.125318018,3.03601461
2993,-1.126085841,3.032516502
2994,-1.123721332,3.028988512
2995,-1.12037291,3.028891583
2996,-1.120821258,3.030386436
2997,-1.123346647,3.029778902
2998,-1.12434471,3.02771447
2999,-1.125011335,3.026251956
3000,-1.127049172,3.02394872
3001,-1.127624784,3.019844552
3002,-1.125147443,3.016551707
3003,-1.122291127,3.016009458
3004,-1.121113451,3.017200897
3005,-1.121466163,3.019019622
3006,-1.124111142,3.020246003
3007,-1.127895754,3.01920218
3008,-1.129782478,3.016797047
3009,-1.130500548,3.015635164
3010,-1.133401903,3.014850563
3011,-1.137220979,3.011601287
3012,-1.137861614,3.007203769
3013,-1.137131472,3.00504336
3014,-1.138877579,3.003461048
3015,-1.140633151,2.999970013
3016,-1.139689408,2.996795488
3017,-1.13909676,2.99595182
3018,-1.14151236,2.994529344
3019,-1.143143396,2.990393798
3020,-1.140829399,2.987193806
3021,-1.139167736,2.9875258
3022,-1.141278044,2.988371232
3023,-1.144539426,2.987228578
3024,-1.147591518,2.984682351
3025,-1.150882681,2.980392652
3026,-1.152003893,2.974143058
3027,-1.149006301,2.969232788
3028,-1.145941612,2.96821322
3029,-1.14657546,2.968172064
3030,-1.14799655,2.966162053
3031,-1.147959447,2.963629344
3032,-1.147932508,2.961839208
3033,-1.148518398,2.960037366
3034,-1.149151838,2.957534793
3035,-1.14865987,2.954910816
3036,-1.14721227,2.95374768
3037,-1.147218418,2.954053883
3038,-1.149253732,2.953979612
3039,-1.151867,2.952617528
3040,-1.15448139,2.950178011
3041,-1.156810541,2.946510746
3042,-1.157624336,2.942157943
3043,-1.156842738,2.938442534
3044,-1.155606512,2.936280718
3045,-1.155038557,2.935726229
3046,-1.156795584,2.935607548
3047,-1.160577668,2.933458526
3048,-1.163014543,2.929176204
3049,-1.164058147,2.924856926
3050,-1.165750361,2.919515779
3051,-1.1646012,2.912680429
3052,-1.159177428,2.909133767
3053,-1.156914895,2.909254121
3054,-1.157924025,2.907514286
3055,-1.155551537,2.905088694
3056,-1.153153568,2.906354659
3057,-1.156409024,2.907982981
3058,-1.161740496,2.904720004
3059,-1.163074015,2.897890856
3060,-1.159690937,2.892741307
3061,-1.156133856,2.891761813
3062,-1.156413782,2.892040877
3063,-1.158481127,2.889804865
3064,-1.158350104,2.885968305
3065,-1.157004458,2.882985529
3066,-1.156186612,2.880105468
3067,-1.153979561,2.877018455
3068,-1.150403092,2.875707814
3069,-1.148191598,2.875897656
3070,-1.146795817,2.875636244
3071,-1.143358356,2.876378998
3072,-1.140161108,2.881274506
3073,-1.142661441,2.88875039
3074,-1.151426367,2.893171769
3075,-1.161257607,2.891874254
3076,-1.168780496,2.886849824
3077,-1.174394345,2.879583238
3078,-1.176489453,2.871152136
3079,-1.174835007,2.865085537
3080,-1.174723534,2.861587749
3081,-1.176726728,2.856576457
3082,-1.176207763,2.849456143
3083,-1.171859143,2.843838703
3084,-1.166820558,2.842412999
3085,-1.16530498,2.843351
3086,-1.167019356,2.84224239
3087,-1.166607249,2.839143351
3088,-1.164150774,2.838403268
3089,-1.165253995,2.839337151
3090,-1.168910099,2.837531455
3091,-1.170127292,2.833823495
3092,-1.170428586,2.831042797
3093,-1.172278574,2.82777076
3094,-1.173077595,2.822605228
3095,-1.170986054,2.817553879
3096,-1.167547386,2.814590703
3097,-1.164413182,2.813940833
3098,-1.162674228,2.815536672
3099,-1.164846212,2.817501754
3100,-1.170167263,2.815823259
3101,-1.173059074,2.810353463
3102,-1.172344697,2.805132605
3103,-1.171315584,2.801205763
3104,-1.169740328,2.797662556
3105,-1.167068221,2.795644538
3106,-1.165915339,2.79486386
3107,-1.165556046,2.793771333
3108,-1.164617963,2.793484864
3109,-1.165876554,2.79410616
3110,-1.169746131,2.792689857
3111,-1.172545081,2.788542615
3112,-1.173311413,2.783616811
3113,-1.172868913,2.778690283
3114,-1.170466545,2.774963111
3115,-1.168253759,2.773527809
3116,-1.16837687,2.772526851
3117,-1.169080365,2.77040024
3118,-1.169281887,2.767775285
3119,-1.16967808,2.764856682
3120,-1.169759258,2.760970877
3121,-1.16802315,2.757071869
3122,-1.165266619,2.754842819
3123,-1.163727024,2.75372262
3124,-1.162617692,2.752642676
3125,-1.16139169,2.752364612
3126,-1.161988714,2.752652799
3127,-1.16423763,2.75170075
3128,-1.166485688,2.748807406
3129,-1.167417974,2.744643383
3130,-1.166641993,2.740495825
3131,-1.16463507,2.737712627
3132,-1.163426846,2.736413133
3133,-1.163830711,2.734927278
3134,-1.164433907,2.732201832
3135,-1.164258111,2.728529876
3136,-1.162460456,2.724878595
3137,-1.159376898,2.722865623
3138,-1.157322105,2.72248017
3139,-1.15644656,2.722556705
3140,-1.15655815,2.722824409
3141,-1.158300376,2.722310575
3142,-1.160453409,2.720113495
3143,-1.161766792,2.716501747
3144,-1.161923398,2.711833535
3145,-1.159490351,2.70747702
3146,-1.155718137,2.705530357
3147,-1.153549284,2.70514202
3148,-1.151901099,2.704961264
3149,-1.15016348,2.706283187
3150,-1.151715546,2.708227029
3151,-1.155495308,2.70767339
3152,-1.15830684,2.704472553
3153,-1.159272506,2.700266218
3154,-1.158335962,2.69689088
3155,-1.157942757,2.694498669
3156,-1.158223462,2.691083805
3157,-1.156171127,2.687417793
3158,-1.152986935,2.685910142
3159,-1.151829068,2.685368141
3160,-1.150703773,2.684094043
3161,-1.1481211,2.684347454
3162,-1.148159581,2.686522882
3163,-1.151773002,2.686633458
3164,-1.154334841,2.683428775
3165,-1.154078922,2.679529205
3166,-1.152063065,2.677249644
3167,-1.150574238,2.67721358
3168,-1.151806402,2.677080667
3169,-1.153291273,2.674886492
3170,-1.152741857,2.672368321
3171,-1.151990929,2.670902601
3172,-1.151968581,2.669446919
3173,-1.151478288,2.667586068
3174,-1.150052765,2.666403816
3175,-1.148909793,2.666528957
3176,-1.149157376,2.667144724
3177,-1.150405024,2.667108734
3178,-1.151461464,2.666432729
3179,-1.15233575,2.665971374
3180,-1.154008018,2.665536568
3181,-1.156156672,2.664313118
3182,-1.157807091,2.662791108
3183,-1.159963988,2.6611162
3184,-1.162708416,2.657794059
3185,-1.163004666,2.653544873
3186,-1.161606086,2.650894708
3187,-1.161166438,2.649453125
3188,-1.160818232,2.648307273
3189,-1.160577281,2.648365128
3190,-1.162543602,2.649211116
3191,-1.167537578,2.647908094
3192,-1.172043788,2.642359341
3193,-1.172206059,2.634751655
3194,-1.167986445,2.629159993
3195,-1.162513847,2.6279949
3196,-1.159738424,2.630391283
3197,-1.161274782,2.632506286
3198,-1.163932709,2.63184491
3199,-1.164586295,2.63034355
3200,-1.165114651,2.629967009
3201,-1.166979223,2.629775684
3202,-1.169355465,2.629232373
3203,-1.17295275,2.627741235
3204,-1.176702769,2.624075843
3205,-1.178229377,2.619345146
3206,-1.178646765,2.614704917
3207,-1.177585768,2.610294997
3208,-1.17451762,2.608123164
3209,-1.173135584,2.608454067
3210,-1.174121805,2.608797742
3211,-1.17567638,2.608449133
3212,-1.17801247,2.607513357
3213,-1.180807308,2.605427548
3214,-1.182817843,2.602494478
3215,-1.184172954,2.599639492
3216,-1.185872544,2.596746337
3217,-1.187505092,2.593016811
3218,-1.187930416,2.588852651
3219,-1.187302767,2.585455652
3220,-1.186969418,2.582726046
3221,-1.186815432,2.579592476
3222,-1.185148949,2.576760084
3223,-1.182838595,2.575871218
3224,-1.182089064,2.57647859
3225,-1.182800136,2.577490791
3226,-1.185050606,2.578349488
3227,-1.188897001,2.577904138
3228,-1.192584508,2.576078477
3229,-1.196207652,2.573722397
3230,-1.200695295,2.570002714
3231,-1.20432572,2.56397922
3232,-1.205077374,2.557144171
3233,-1.203543947,2.551905413
3234,-1.202371933,2.548422688
3235,-1.201940654,2.545153217
3236,-1.20103013,2.54201498
3237,-1.200140486,2.539284484
3238,-1.199039971,2.536826183
3239,-1.197284461,2.535904284
3240,-1.197424356,2.536809835
3241,-1.201220246,2.536263584
3242,-1.204861721,2.532133711
3243,-1.204988941,2.527166096
3244,-1.203463314,2.524881904
3245,-1.20464513,2.52419984
3246,-1.208382474,2.52115508
3247,-1.210028681,2.515713711
3248,-1.209202024,2.510751991
3249,-1.208045045,2.507009821
3250,-1.206734706,2.504079395
3251,-1.205502562,2.502029811
3252,-1.204933097,2.50080622
3253,-1.205615524,2.499657016
3254,-1.20723878,2.497446658
3255,-1.20815955,2.49422292
3256,-1.207970616,2.491327271
3257,-1.207933803,2.489317554
3258,-1.2088769,2.487058864
3259,-1.20918647,2.484495148
3260,-1.209005309,2.483468295
3261,-1.211855864,2.482733322
3262,-1.21655454,2.478781463
3263,-1.218524813,2.471908331
3264,-1.216553993,2.466028823
3265,-1.214074139,2.463487156
3266,-1.214717754,2.461510764
3267,-1.215687631,2.457187906
3268,-1.213318697,2.453347753
3269,-1.211121975,2.45280869
3270,-1.212901283,2.452702937
3271,-1.216382716,2.449350785
3272,-1.217144472,2.443915199
3273,-1.215426057,2.439599585
3274,-1.213723515,2.437081941
3275,-1.212730853,2.435989952
3276,-1.213751009,2.435344921
3277,-1.216749478,2.432754298
3278,-1.218578084,2.427721599
3279,-1.217627247,2.422861354
3280,-1.216120921,2.41990955
3281,-1.215980979,2.417565618
3282,-1.216262387,2.414663552
3283,-1.21600407,2.411697375
3284,-1.215805508,2.409387082
3285,-1.216872297,2.407088909
3286,-1.219028661,2.402513364
3287,-1.218296391,2.39611662
3288,-1.214019943,2.392119637
3289,-1.211013069,2.390945458
3290,-1.209425682,2.390527037
3291,-1.208241726,2.391639834
3292,-1.210832885,2.393302521
3293,-1.216820272,2.391251216
3294,-1.220843606,2.384806076
3295,-1.220473909,2.37769396
3296,-1.217884422,2.372654691
3297,-1.215103586,2.370129383
3298,-1.213848765,2.36936628
3299,-1.214971317,2.368342856
3300,-1.217076987,2.365331974
3301,-1.217745812,2.361103196
3302,-1.217265211,2.357131947
3303,-1.216292267,2.353908588
3304,-1.215406982,2.351670041
3305,-1.215606854,2.349902471
3306,-1.21685047,2.347670298
3307,-1.218677914,2.344161736
