W,E1,E2
2268.2,54.07969057,3.89050246
2268.3,54.08084995,3.890528871
2268.4,54.08200916,3.890555293
2268.5,54.08316822,3.890581727
2268.6,54.08432711,3.890608173
2268.7,54.08548585,3.89063463
2268.8,54.08664442,3.890661098
2268.9,54.08780284,3.890687577
2269,54.08896109,3.890714067
2269.1,54.09011918,3.890740568
2269.2,54.09127711,3.89076708
2269.3,54.09243489,3.890793603
2269.4,54.0935925,3.890820136
2269.5,54.09474995,3.890846679
2269.6,54.09590723,3.890873233
2269.7,54.09706436,3.890899797
2269.8,54.09822133,3.890926372
2269.9,54.09937813,3.890952956
2270,54.10053478,3.89097955
2270.1,54.10169126,3.891006154
2270.2,54.10284758,3.891032767
2270.3,54.10400374,3.89105939
2270.4,54.10515974,3.891086023
2270.5,54.10631558,3.891112665
2270.6,54.10747126,3.89113933
2270.7,54.1086268,3.891166028
2270.8,54.10978219,3.891192759
2270.9,54.11093743,3.891219522
2271,54.11209253,3.891246318
2271.1,54.11324748,3.891273147
2271.2,54.11440229,3.891300008
2271.3,54.11555695,3.891326901
2271.4,54.11671146,3.891353827
2271.5,54.11786583,3.891380785
2271.6,54.11902005,3.891407775
2271.7,54.12017413,3.891434796
2271.8,54.12132806,3.89146185
2271.9,54.12248184,3.891488936
2272,54.12363547,3.891516053
2272.1,54.12478896,3.891543202
2272.2,54.12594231,3.891570382
2272.3,54.12709551,3.891597594
2272.4,54.12824856,3.891624837
2272.5,54.12940146,3.891652111
2272.6,54.13055422,3.891679417
2272.7,54.13170683,3.891706754
2272.8,54.1328593,3.891734122
2272.9,54.13401162,3.89176152
2273,54.1351638,3.89178895
2273.1,54.13631582,3.89181641
2273.2,54.13746771,3.891843901
2273.3,54.13861944,3.891871422
2273.4,54.13977103,3.891898974
2273.5,54.14092248,3.891926557
2273.6,54.14207377,3.891954169
2273.7,54.14322492,3.891981812
2273.8,54.14437593,3.892009485
2273.9,54.14552679,3.892037188
2274,54.1466775,3.892064921
2274.1,54.14782807,3.892092684
2274.2,54.14897849,3.892120477
2274.3,54.15012877,3.892148299
2274.4,54.1512789,3.892176151
2274.5,54.15242888,3.892204032
2274.6,54.15357872,3.892231943
2274.7,54.15472841,3.892259883
2274.8,54.15587795,3.892287853
2274.9,54.15702735,3.892315851
2275,54.15817661,3.892343879
2275.1,54.15932571,3.892371936
2275.2,54.16047468,3.892400021
2275.3,54.16162349,3.892428135
2275.4,54.16277216,3.892456278
2275.5,54.16392068,3.89248445
2275.6,54.16506906,3.89251265
2275.7,54.16621729,3.892540879
2275.8,54.16736538,3.892569136
2275.9,54.16851332,3.892597421
2276,54.16966111,3.892625735
2276.1,54.17080876,3.892654076
2276.2,54.17195626,3.892682446
2276.3,54.17310362,3.892710843
2276.4,54.17425083,3.892739269
2276.5,54.17539789,3.892767722
2276.6,54.17654481,3.892796203
2276.7,54.17769159,3.892824711
2276.8,54.17883821,3.892853247
2276.9,54.17998469,3.89288181
2277,54.18113103,3.8929104
2277.1,54.18227722,3.892939018
2277.2,54.18342326,3.892967663
2277.3,54.18456916,3.892996335
2277.4,54.18571491,3.893025034
2277.5,54.18686052,3.893053759
2277.6,54.18800598,3.893082512
2277.7,54.1891513,3.893111291
2277.8,54.19029646,3.893140097
2277.9,54.19144149,3.893168929
2278,54.19258637,3.893197788
2278.1,54.1937311,3.893226673
2278.2,54.19487568,3.893255584
2278.3,54.19602012,3.893284521
2278.4,54.19716442,3.893313485
2278.5,54.19830857,3.893342474
2278.6,54.19945257,3.89337149
2278.7,54.20059643,3.893400531
2278.8,54.20174014,3.893429598
2278.9,54.20288371,3.89345869
2279,54.20402713,3.893487808
2279.1,54.2051704,3.893516952
2279.2,54.20631353,3.893546121
2279.3,54.20745652,3.893575315
2279.4,54.20859936,3.893604534
2279.5,54.20974205,3.893633779
2279.6,54.2108846,3.893663048
2279.7,54.212027,3.893692343
2279.8,54.21316925,3.893721662
2279.9,54.21431136,3.893751006
2280,54.21545333,3.893780375
2280.1,54.21659515,3.893809768
2280.2,54.21773682,3.893839185
2280.3,54.21887835,3.893868628
2280.4,54.22001973,3.893898094
2280.5,54.22116097,3.893927585
2280.6,54.22230206,3.893957099
2280.7,54.223443,3.893986638
2280.8,54.2245838,3.894016201
2280.9,54.22572446,3.894045787
2281,54.22686497,3.894075398
2281.1,54.22800533,3.894105032
2281.2,54.22914555,3.89413469
2281.3,54.23028562,3.894164371
2281.4,54.23142555,3.894194075
2281.5,54.23256533,3.894223803
2281.6,54.23370497,3.894253555
2281.7,54.23484446,3.894283329
2281.8,54.23598381,3.894313126
2281.9,54.23712301,3.894342947
2282,54.23826206,3.89437279
2282.1,54.23940097,3.894402656
2282.2,54.24053973,3.894432545
2282.3,54.24167835,3.894462456
2282.4,54.24281683,3.89449239
2282.5,54.24395515,3.894522347
2282.6,54.24509334,3.894552326
2282.7,54.24623137,3.894582327
2282.8,54.24736926,3.89461235
2282.9,54.24850701,3.894642396
2283,54.24964461,3.894672463
2283.1,54.25078207,3.894702552
2283.2,54.25191938,3.894732663
2283.3,54.25305654,3.894762796
2283.4,54.25419356,3.894792951
2283.5,54.25533044,3.894823127
2283.6,54.25646717,3.894853325
2283.7,54.25760375,3.894883544
2283.8,54.25874019,3.894913784
2283.9,54.25987648,3.894944046
2284,54.26101263,3.894974328
2284.1,54.26214863,3.895004632
2284.2,54.26328449,3.895034957
2284.3,54.2644202,3.895065302
2284.4,54.26555577,3.895095669
2284.5,54.26669119,3.895126056
2284.6,54.26782647,3.895156464
2284.7,54.2689616,3.895186892
2284.8,54.27009659,3.89521734
2284.9,54.27123143,3.895247809
2285,54.27236612,3.895278298
2285.1,54.27350067,3.895308808
2285.2,54.27463508,3.895339337
2285.3,54.27576934,3.895369886
2285.4,54.27690346,3.895400456
2285.5,54.27803743,3.895431045
2285.6,54.27917125,3.895461654
2285.7,54.28030493,3.895492282
2285.8,54.28143846,3.89552293
2285.9,54.28257185,3.895553598
2286,54.2837051,3.895584284
2286.1,54.2848382,3.895614991
2286.2,54.28597115,3.895645716
2286.3,54.28710396,3.89567646
2286.4,54.28823663,3.895707224
2286.5,54.28936915,3.895738006
2286.6,54.29050152,3.895768807
2286.7,54.29163375,3.895799627
2286.8,54.29276583,3.895830466
2286.9,54.29389777,3.895861323
2287,54.29502957,3.895892198
2287.1,54.29616121,3.895923093
2287.2,54.29729272,3.895954005
2287.3,54.29842408,3.895984935
2287.4,54.29955529,3.896015884
2287.5,54.30068636,3.896046851
2287.6,54.30181728,3.896077836
2287.7,54.30294806,3.896108838
2287.8,54.3040787,3.896139859
2287.9,54.30520919,3.896170897
2288,54.30633953,3.896201952
2288.1,54.30746973,3.896233026
2288.2,54.30859979,3.896264116
2288.3,54.30972969,3.896295224
2288.4,54.31085946,3.896326349
2288.5,54.31198908,3.896357492
2288.6,54.31311855,3.896388651
2288.7,54.31424788,3.896419828
2288.8,54.31537707,3.896451021
2288.9,54.31650611,3.896482231
2289,54.317635,3.896513458
2289.1,54.31876375,3.896544701
2289.2,54.31989236,3.896575961
2289.3,54.32102082,3.896607238
2289.4,54.32214914,3.896638531
2289.5,54.32327731,3.89666984
2289.6,54.32440533,3.896701165
2289.7,54.32553322,3.896732507
2289.8,54.32666095,3.896763864
2289.9,54.32778854,3.896795238
2290,54.32891599,3.896826627
2290.1,54.33004329,3.896858032
2290.2,54.33117045,3.896889453
2290.3,54.33229746,3.896920889
2290.4,54.33342433,3.89695234
2290.5,54.33455106,3.896983808
2290.6,54.33567763,3.89701529
2290.7,54.33680407,3.897046788
2290.8,54.33793036,3.8970783
2290.9,54.3390565,3.897109828
2291,54.3401825,3.897141371
2291.1,54.34130836,3.897172929
2291.2,54.34243407,3.897204501
2291.3,54.34355963,3.897236088
2291.4,54.34468505,3.89726769
2291.5,54.34581033,3.897299306
2291.6,54.34693546,3.897330937
2291.7,54.34806045,3.897362582
2291.8,54.34918529,3.897394241
2291.9,54.35030999,3.897425915
2292,54.35143454,3.897457602
2292.1,54.35255895,3.897489304
2292.2,54.35368321,3.897521019
2292.3,54.35480733,3.897552749
2292.4,54.35593131,3.897584492
2292.5,54.35705514,3.897616248
2292.6,54.35817882,3.897648018
2292.7,54.35930237,3.897679802
2292.8,54.36042576,3.897711599
2292.9,54.36154901,3.897743409
2293,54.36267212,3.897775233
2293.1,54.36379508,3.897807069
2293.2,54.3649179,3.897838919
2293.3,54.36604058,3.897870781
2293.4,54.36716311,3.897902657
2293.5,54.36828549,3.897934545
2293.6,54.36940773,3.897966445
2293.7,54.37052983,3.897998359
2293.8,54.37165178,3.898030285
2293.9,54.37277359,3.898062223
2294,54.37389525,3.898094173
2294.1,54.37501677,3.898126136
2294.2,54.37613814,3.898158111
2294.3,54.37725937,3.898190098
2294.4,54.37838045,3.898222097
2294.5,54.37950139,3.898254108
2294.6,54.38062219,3.89828613
2294.7,54.38174284,3.898318165
2294.8,54.38286335,3.898350211
2294.9,54.38398371,3.898382268
2295,54.38510393,3.898414337
2295.1,54.386224,3.898446417
2295.2,54.38734394,3.898478522
2295.3,54.38846375,3.898510657
2295.4,54.38958343,3.898542823
2295.5,54.39070297,3.898575018
2295.6,54.39182239,3.898607244
2295.7,54.39294167,3.8986395
2295.8,54.39406083,3.898671785
2295.9,54.39517985,3.898704101
2296,54.39629874,3.898736446
2296.1,54.3974175,3.898768821
2296.2,54.39853613,3.898801226
2296.3,54.39965463,3.89883366
2296.4,54.40077299,3.898866123
2296.5,54.40189122,3.898898616
2296.6,54.40300933,3.898931139
2296.7,54.4041273,3.89896369
2296.8,54.40524513,3.898996271
2296.9,54.40636284,3.899028881
2297,54.40748041,3.89906152
2297.1,54.40859786,3.899094188
2297.2,54.40971517,3.899126885
2297.3,54.41083235,3.89915961
2297.4,54.41194939,3.899192365
2297.5,54.41306631,3.899225147
2297.6,54.41418309,3.899257959
2297.7,54.41529974,3.899290799
2297.8,54.41641625,3.899323667
2297.9,54.41753264,3.899356564
2298,54.41864889,3.899389489
2298.1,54.41976501,3.899422442
2298.2,54.420881,3.899455424
2298.3,54.42199685,3.899488433
2298.4,54.42311257,3.89952147
2298.5,54.42422816,3.899554535
2298.6,54.42534361,3.899587628
2298.7,54.42645893,3.899620749
2298.8,54.42757412,3.899653897
2298.9,54.42868918,3.899687073
2299,54.4298041,3.899720277
2299.1,54.43091889,3.899753508
2299.2,54.43203354,3.899786766
2299.3,54.43314807,3.899820051
2299.4,54.43426246,3.899853364
2299.5,54.43537671,3.899886704
2299.6,54.43649083,3.899920071
2299.7,54.43760482,3.899953464
2299.8,54.43871867,3.899986885
2299.9,54.43983239,3.900020333
2300,54.44094598,3.900053807
2300.1,54.44205943,3.900087308
2300.2,54.44317275,3.900120835
2300.3,54.44428593,3.900154389
2300.4,54.44539898,3.90018797
2300.5,54.4465119,3.900221577
2300.6,54.44762468,3.90025521
2300.7,54.44873733,3.900288869
2300.8,54.44984984,3.900322554
2300.9,54.45096222,3.900356266
2301,54.45207446,3.900390003
2301.1,54.45318657,3.900423767
2301.2,54.45429855,3.900457556
2301.3,54.45541039,3.900491371
2301.4,54.45652209,3.900525211
2301.5,54.45763366,3.900559078
2301.6,54.45874509,3.900592969
2301.7,54.45985639,3.900626886
2301.8,54.46096756,3.900660829
2301.9,54.46207859,3.900694797
2302,54.46318948,3.90072879
2302.1,54.46430024,3.900762808
2302.2,54.46541087,3.900796851
2302.3,54.46652135,3.90083092
2302.4,54.46763171,3.900865013
2302.5,54.46874192,3.900899131
2302.6,54.46985201,3.900933273
2302.7,54.47096195,3.900967441
2302.8,54.47207176,3.901001633
2302.9,54.47318144,3.901035849
2303,54.47429097,3.90107009
2303.1,54.47540038,3.901104356
2303.2,54.47650964,3.901138646
2303.3,54.47761877,3.901172959
2303.4,54.47872777,3.901207298
2303.5,54.47983663,3.90124166
2303.6,54.48094535,3.901276046
2303.7,54.48205393,3.901310456
2303.8,54.48316238,3.90134489
2303.9,54.4842707,3.901379347
2304,54.48537887,3.901413829
2304.1,54.48648691,3.901448334
2304.2,54.48759481,3.901482862
2304.3,54.48870258,3.901517414
2304.4,54.48981021,3.90155199
2304.5,54.4909177,3.901586588
2304.6,54.49202506,3.90162121
2304.7,54.49313228,3.901655855
2304.8,54.49423936,3.901690523
2304.9,54.4953463,3.901725215
2305,54.49645311,3.901759929
2305.1,54.49755978,3.901794666
2305.2,54.49866631,3.901829425
2305.3,54.49977271,3.901864208
2305.4,54.50087896,3.901899013
2305.5,54.50198508,3.90193384
2305.6,54.50309107,3.901968691
2305.7,54.50419691,3.902003563
2305.8,54.50530262,3.902038458
2305.9,54.50640819,3.902073375
2306,54.50751362,3.902108314
2306.1,54.50861891,3.902143275
2306.2,54.50972407,3.902178259
2306.3,54.51082909,3.902213264
2306.4,54.51193397,3.902248291
2306.5,54.51303871,3.90228334
2306.6,54.51414331,3.902318411
2306.7,54.51524778,3.902353503
2306.8,54.5163521,3.902388617
2306.9,54.51745629,3.902423752
2307,54.51856034,3.902458909
2307.1,54.51966425,3.902494087
2307.2,54.52076802,3.902529286
2307.3,54.52187166,3.902564506
2307.4,54.52297515,3.902599748
2307.5,54.52407851,3.902635011
2307.6,54.52518172,3.902670294
2307.7,54.5262848,3.902705599
2307.8,54.52738774,3.902740924
2307.9,54.52849054,3.90277627
2308,54.5295932,3.902811636
2308.1,54.53069572,3.902847023
2308.2,54.5317981,3.902882431
2308.3,54.53290035,3.902917859
2308.4,54.53400245,3.902953307
2308.5,54.53510441,3.902988776
2308.6,54.53620624,3.903024265
2308.7,54.53730792,3.903059774
2308.8,54.53840947,3.903095303
2308.9,54.53951087,3.903130852
2309,54.54061214,3.903166421
2309.1,54.54171326,3.903202009
2309.2,54.54281425,3.903237618
2309.3,54.5439151,3.903273246
2309.4,54.5450158,3.903308893
2309.5,54.54611637,3.903344561
2309.6,54.54721679,3.903380247
2309.7,54.54831708,3.903415953
2309.8,54.54941722,3.903451678
2309.9,54.55051722,3.903487422
2310,54.55161709,3.903523186
2310.1,54.55271681,3.903558968
2310.2,54.55381639,3.90359477
2310.3,54.55491583,3.90363059
2310.4,54.55601513,3.90366643
2310.5,54.55711429,3.903702287
2310.6,54.55821331,3.903738164
2310.7,54.55931219,3.903774059
2310.8,54.56041093,3.903809973
2310.9,54.56150953,3.903845905
2311,54.56260798,3.903881856
2311.1,54.56370629,3.903917824
2311.2,54.56480447,3.903953811
2311.3,54.5659025,3.903989817
2311.4,54.56700039,3.90402584
2311.5,54.56809814,3.904061881
2311.6,54.56919574,3.90409794
2311.7,54.57029321,3.904134017
2311.8,54.57139053,3.904170111
2311.9,54.57248771,3.904206224
2312,54.57358475,3.904242354
2312.1,54.57468165,3.904278501
2312.2,54.57577841,3.904314666
2312.3,54.57687502,3.904350848
2312.4,54.57797149,3.904387048
2312.5,54.57906782,3.904423265
2312.6,54.58016401,3.904459498
2312.7,54.58126005,3.904495749
2312.8,54.58235596,3.904532017
2312.9,54.58345172,3.904568302
2313,54.58454734,3.904604604
2313.1,54.58564281,3.904640922
2313.2,54.58673814,3.904677257
2313.3,54.58783333,3.904713609
2313.4,54.58892838,3.904749977
2313.5,54.59002329,3.904786362
2313.6,54.59111805,3.904822763
2313.7,54.59221267,3.904859181
2313.8,54.59330714,3.904895614
2313.9,54.59440148,3.904932064
2314,54.59549567,3.90496853
2314.1,54.59658971,3.905005012
2314.2,54.59768362,3.90504151
2314.3,54.59877738,3.905078023
2314.4,54.59987099,3.905114553
2314.5,54.60096447,3.905151098
2314.6,54.6020578,3.905187658
2314.7,54.60315098,3.905224235
2314.8,54.60424402,3.905260826
2314.9,54.60533692,3.905297434
2315,54.60642968,3.905334056
2315.1,54.60752229,3.905370694
2315.2,54.60861476,3.905407346
2315.3,54.60970708,3.905444014
2315.4,54.61079926,3.905480697
2315.5,54.61189129,3.905517395
2315.6,54.61298319,3.905554108
2315.7,54.61407493,3.905590835
2315.8,54.61516653,3.905627577
2315.9,54.61625799,3.905664334
2316,54.61734931,3.905701106
2316.1,54.61844047,3.905737891
2316.2,54.6195315,3.905774692
2316.3,54.62062238,3.905811506
2316.4,54.62171311,3.905848335
2316.5,54.6228037,3.905885178
2316.6,54.62389415,3.905922035
2316.7,54.62498445,3.905958906
2316.8,54.62607461,3.905995791
2316.9,54.62716462,3.90603269
2317,54.62825448,3.906069602
2317.1,54.6293442,3.906106529
2317.2,54.63043378,3.906143469
2317.3,54.63152321,3.906180422
2317.4,54.63261249,3.906217389
2317.5,54.63370163,3.90625437
2317.6,54.63479062,3.906291364
2317.7,54.63587947,3.906328371
2317.8,54.63696817,3.906365391
2317.9,54.63805673,3.906402424
2318,54.63914514,3.906439471
2318.1,54.64023341,3.90647653
2318.2,54.64132153,3.906513602
2318.3,54.6424095,3.906550687
2318.4,54.64349733,3.906587785
2318.5,54.64458501,3.906624895
2318.6,54.64567254,3.906662018
2318.7,54.64675993,3.906699154
2318.8,54.64784717,3.906736301
2318.9,54.64893427,3.906773462
2319,54.65002122,3.906810634
2319.1,54.65110802,3.906847819
2319.2,54.65219468,3.906885015
2319.3,54.65328119,3.906922224
2319.4,54.65436755,3.906959445
2319.5,54.65545377,3.906996677
2319.6,54.65653984,3.907033922
2319.7,54.65762576,3.907071179
2319.8,54.65871155,3.907108459
2319.9,54.65979721,3.907145767
2320,54.66088273,3.907183102
2320.1,54.66196813,3.907220464
2320.2,54.66305339,3.907257853
2320.3,54.66413852,3.907295269
2320.4,54.66522352,3.907332712
2320.5,54.66630839,3.907370183
2320.6,54.66739313,3.90740768
2320.7,54.66847773,3.907445204
2320.8,54.66956221,3.907482754
2320.9,54.67064655,3.907520331
2321,54.67173076,3.907557935
2321.1,54.67281484,3.907595566
2321.2,54.67389879,3.907633223
2321.3,54.6749826,3.907670906
2321.4,54.67606629,3.907708616
2321.5,54.67714984,3.907746352
2321.6,54.67823326,3.907784115
2321.7,54.67931655,3.907821903
2321.8,54.68039971,3.907859718
2321.9,54.68148274,3.907897559
2322,54.68256563,3.907935426
2322.1,54.68364839,3.907973319
2322.2,54.68473102,3.908011238
2322.3,54.68581352,3.908049182
2322.4,54.68689589,3.908087153
2322.5,54.68797812,3.908125149
2322.6,54.68906023,3.908163171
2322.7,54.6901422,3.908201218
2322.8,54.69122404,3.908239291
2322.9,54.69230574,3.908277389
2323,54.69338732,3.908315513
2323.1,54.69446876,3.908353663
2323.2,54.69555007,3.908391837
2323.3,54.69663125,3.908430037
2323.4,54.6977123,3.908468262
2323.5,54.69879322,3.908506512
2323.6,54.699874,3.908544787
2323.7,54.70095465,3.908583087
2323.8,54.70203517,3.908621412
2323.9,54.70311555,3.908659762
2324,54.70419581,3.908698137
2324.1,54.70527593,3.908736537
2324.2,54.70635592,3.908774961
2324.3,54.70743578,3.90881341
2324.4,54.7085155,3.908851883
2324.5,54.7095951,3.908890381
2324.6,54.71067456,3.908928904
2324.7,54.71175389,3.908967451
2324.8,54.71283308,3.909006022
2324.9,54.71391215,3.909044617
2325,54.71499108,3.909083237
2325.1,54.71606988,3.909121881
2325.2,54.71714854,3.909160549
2325.3,54.71822708,3.909199241
2325.4,54.71930548,3.909237957
2325.5,54.72038375,3.909276697
2325.6,54.72146188,3.909315461
2325.7,54.72253989,3.909354248
2325.8,54.72361776,3.909393059
2325.9,54.7246955,3.909431894
2326,54.7257731,3.909470753
2326.1,54.72685058,3.909509635
2326.2,54.72792792,3.909548541
2326.3,54.72900513,3.90958747
2326.4,54.7300822,3.909626422
2326.5,54.73115915,3.909665398
2326.6,54.73223596,3.909704397
2326.7,54.73331263,3.909743419
2326.8,54.73438918,3.909782464
2326.9,54.73546559,3.909821533
2327,54.73654187,3.909860624
2327.1,54.73761802,3.909899739
2327.2,54.73869403,3.909938876
2327.3,54.73976991,3.909978036
2327.4,54.74084566,3.910017219
2327.5,54.74192127,3.910056424
2327.6,54.74299675,3.910095653
2327.7,54.7440721,3.910134903
2327.8,54.74514732,3.910174177
2327.9,54.7462224,3.910213473
2328,54.74729735,3.910252791
2328.1,54.74837217,3.910292131
2328.2,54.74944685,3.910331494
2328.3,54.7505214,3.910370879
2328.4,54.75159582,3.910410287
2328.5,54.75267011,3.910449716
2328.6,54.75374426,3.910489168
2328.7,54.75481828,3.910528641
2328.8,54.75589216,3.910568136
2328.9,54.75696591,3.910607653
2329,54.75803953,3.910647192
2329.1,54.75911302,3.910686753
2329.2,54.76018637,3.910726336
2329.3,54.76125959,3.91076594
2329.4,54.76233267,3.910805565
2329.5,54.76340563,3.910845213
2329.6,54.76447844,3.910884881
2329.7,54.76555113,3.910924571
2329.8,54.76662368,3.910964282
2329.9,54.7676961,3.911004015
2330,54.76876839,3.911043769
2330.1,54.76984054,3.911083544
2330.2,54.77091256,3.91112334
2330.3,54.77198444,3.911163157
2330.4,54.77305619,3.911202995
2330.5,54.77412781,3.911242853
2330.6,54.7751993,3.911282733
2330.7,54.77627065,3.911322634
2330.8,54.77734186,3.911362555
2330.9,54.77841295,3.911402497
2331,54.7794839,3.911442459
2331.1,54.78055471,3.911482442
2331.2,54.7816254,3.911522446
2331.3,54.78269594,3.91156247
2331.4,54.78376636,3.911602514
2331.5,54.78483664,3.911642579
2331.6,54.78590679,3.911682663
2331.7,54.7869768,3.911722769
2331.8,54.78804668,3.911762894
2331.9,54.78911643,3.911803039
2332,54.79018604,3.911843204
